questionPackageUniqueID,questiionUniqueID,ReportLabel,AnswerUniqueID,AnswerSlectionValue
RISK_HISTORY,INFANT_BM_CHANGE_AFTER_ILLNESS,INFANT_BM_CHANGE_AFTER_ILLNESS,INFANT_BM_CHANGE_AFTER_ILLNESS_UNKNOWN,UNKNOWN
RISK_HISTORY,INFANT_SYMPTOMS,INFANT_SYMPTOMS,INFANT_SYMPTOMS_WEAK_CRY,WEAK_CRY
RISK_HISTORY,INFANT_SYMPTOMS,INFANT_SYMPTOMS,INFANT_SYMPTOMS_WEAK_SUCK,WEAK_SUCK
RISK_HISTORY,INFANT_SYMPTOMS,INFANT_SYMPTOMS,INFANT_SYMPTOMS_POOR_FACIAL_EXPRESSION,POOR_FACIAL_EXPRESSION
RISK_HISTORY,INFANT_SYMPTOMS,INFANT_SYMPTOMS,INFANT_SYMPTOMS_DIFFICULTY_SWALLOWING,DIFFICULTY_SWALLOWING
RISK_HISTORY,INFANT_SYMPTOMS,INFANT_SYMPTOMS,INFANT_SYMPTOMS_DIFFICULTY_FEEDING,DIFFICULTY_FEEDING
RISK_HISTORY,INFANT_SYMPTOMS,INFANT_SYMPTOMS,INFANT_SYMPTOMS_MOM_ENGORGED_BREASTS,MOM_ENGORGED_BREASTS
RISK_HISTORY,INFANT_SYMPTOMS,INFANT_SYMPTOMS,INFANT_SYMPTOMS_DROOLING,DROOLING
RISK_HISTORY,INFANT_SYMPTOMS,INFANT_SYMPTOMS,INFANT_SYMPTOMS_DROOPY_EYELIDS,DROOPY_EYELIDS
RISK_HISTORY,INFANT_SYMPTOMS,INFANT_SYMPTOMS,INFANT_SYMPTOMS_CONSTIPATION,CONSTIPATION
RISK_HISTORY,INFANTS_SHOULD_NOT_BE_GIVEN_HONEY,INFANTS_NOT_BE_GIVEN_HONEY,INFANTS_SHOULD_NOT_BE_GIVEN_HONEY_YES,YES
RISK_HISTORY,INFANTS_SHOULD_NOT_BE_GIVEN_HONEY,INFANTS_NOT_BE_GIVEN_HONEY,INFANTS_SHOULD_NOT_BE_GIVEN_HONEY_NO,NO
RISK_HISTORY,INFANTS_SHOULD_NOT_BE_GIVEN_HONEY,INFANTS_NOT_BE_GIVEN_HONEY,INFANTS_SHOULD_NOT_BE_GIVEN_HONEY_UNKNOWN,UNKNOWN
RISK_HISTORY,INF_BOT_NAMES_PHONE_NUMBERS_OTHER_PARENTS,,INF_BOT_NAMES_PHONE_NUMBERS_OTHER_PARENTS_YES,YES
RISK_HISTORY,INF_BOT_NAMES_PHONE_NUMBERS_OTHER_PARENTS,,INF_BOT_NAMES_PHONE_NUMBERS_OTHER_PARENTS_NO,NO
RISK_HISTORY,INF_BOT_NAMES_PHONE_NUMBERS_OTHER_PARENTS,,INF_BOT_NAMES_PHONE_NUMBERS_OTHER_PARENTS_UNKNOWN,UNKNOWN
RISK_HISTORY,INF_BOT_PERMISSION_TO_GIVE_NAME_TO_PARENTS,,INF_BOT_PERMISSION_TO_GIVE_NAME_TO_PARENTS_YES,YES
RISK_HISTORY,INF_BOT_PERMISSION_TO_GIVE_NAME_TO_PARENTS,,INF_BOT_PERMISSION_TO_GIVE_NAME_TO_PARENTS_NO,NO
RISK_HISTORY,INF_BOT_PERMISSION_TO_GIVE_NAME_TO_PARENTS,,INF_BOT_PERMISSION_TO_GIVE_NAME_TO_PARENTS_UNKNOWN,UNKNOWN
RISK_HISTORY,PATIENT_RECEIVED_CARE,PATIENT_RECEIVED_CARE,PATIENT_RECEIVED_CARE_YES,YES
RISK_HISTORY,PATIENT_RECEIVED_CARE,PATIENT_RECEIVED_CARE,PATIENT_RECEIVED_CARE_NO,NO
RISK_HISTORY,PATIENT_RECEIVED_CARE,PATIENT_RECEIVED_CARE,PATIENT_RECEIVED_CARE_UNKNOWN,UNKNOWN
RISK_HISTORY,PATIENT_ACCOMPANY_ANYONE,PATIENT_ACCOMPANY_ANYONE,PATIENT_ACCOMPANY_ANYONE_YES,YES
RISK_HISTORY,PATIENT_ACCOMPANY_ANYONE,PATIENT_ACCOMPANY_ANYONE,PATIENT_ACCOMPANY_ANYONE_NO,NO
RISK_HISTORY,PATIENT_ACCOMPANY_ANYONE,PATIENT_ACCOMPANY_ANYONE,PATIENT_ACCOMPANY_ANYONE_UNKNOWN,UNKNOWN
RISK_HISTORY,WORK_IN_HOSPITAL,WORK_IN_HOSPITAL,WORK_IN_HOSPITAL_YES,YES
RISK_HISTORY,WORK_IN_HOSPITAL,WORK_IN_HOSPITAL,WORK_IN_HOSPITAL_NO,NO
RISK_HISTORY,WORK_IN_HOSPITAL,WORK_IN_HOSPITAL,WORK_IN_HOSPITAL_UNKNOWN,UNKNOWN
RISK_HISTORY,WORK_OR_VOLUNTEER_AT_HOSPITAL_WHERE_PATIENT_CARE_PROVIDED,,WORK_OR_VOLUNTEER_AT_HOSPITAL_WHERE_PATIENT_CARE_PROVIDED_1,1
RISK_HISTORY,WORK_OR_VOLUNTEER_AT_HOSPITAL_WHERE_PATIENT_CARE_PROVIDED,,WORK_OR_VOLUNTEER_AT_HOSPITAL_WHERE_PATIENT_CARE_PROVIDED_2,2
RISK_HISTORY,WORK_OR_VOLUNTEER_AT_HOSPITAL_WHERE_PATIENT_CARE_PROVIDED,,WORK_OR_VOLUNTEER_AT_HOSPITAL_WHERE_PATIENT_CARE_PROVIDED_7,7
RISK_HISTORY,WORK_OR_VOLUNTEER_AT_HOSPITAL_WHERE_PATIENT_CARE_PROVIDED,,WORK_OR_VOLUNTEER_AT_HOSPITAL_WHERE_PATIENT_CARE_PROVIDED_9,9
RISK_HISTORY,WORK_OR_VOLUNTEER_IN_VET_CLINIC_FARM,,WORK_OR_VOLUNTEER_IN_VET_CLINIC_FARM_1,1
RISK_HISTORY,WORK_OR_VOLUNTEER_IN_VET_CLINIC_FARM,,WORK_OR_VOLUNTEER_IN_VET_CLINIC_FARM_2,2
RISK_HISTORY,WORK_OR_VOLUNTEER_IN_VET_CLINIC_FARM,,WORK_OR_VOLUNTEER_IN_VET_CLINIC_FARM_7,7
RISK_HISTORY,WORK_OR_VOLUNTEER_IN_VET_CLINIC_FARM,,WORK_OR_VOLUNTEER_IN_VET_CLINIC_FARM_9,9
RISK_HISTORY,DRUGS_WOUND_ABSCESS,DRUGS_WOUND_ABSCESS,DRUGS_WOUND_ABSCESS_YES,YES
RISK_HISTORY,DRUGS_WOUND_ABSCESS,DRUGS_WOUND_ABSCESS,DRUGS_WOUND_ABSCESS_NO,NO
RISK_HISTORY,DRUGS_WOUND_ABSCESS,DRUGS_WOUND_ABSCESS,DRUGS_WOUND_ABSCESS_UNKNOWN,UNKNOWN
RISK_HISTORY,DRUGS_INJECTS_HEROIN,DRUGS_INJECTS_HEROIN,DRUGS_INJECTS_HEROIN_YES,YES
RISK_HISTORY,DRUGS_INJECTS_HEROIN,DRUGS_INJECTS_HEROIN,DRUGS_INJECTS_HEROIN_NO,NO
RISK_HISTORY,DRUGS_INJECTS_HEROIN,DRUGS_INJECTS_HEROIN,DRUGS_INJECTS_HEROIN_UNKNOWN,UNKNOWN
RISK_HISTORY,DRUGS_SNIFFS_OR_SNORTS,DRUGS_SNIFFS_OR_SNORTS,DRUGS_SNIFFS_SNORTS_YES,YES
RISK_HISTORY,DRUGS_SNIFFS_OR_SNORTS,DRUGS_SNIFFS_OR_SNORTS,DRUGS_SNIFFS_SNORTS_NO,NO
RISK_HISTORY,DRUGS_SNIFFS_OR_SNORTS,DRUGS_SNIFFS_OR_SNORTS,DRUGS_SNIFFS_SNORTS_UNKNOWN,UNKNOWN
RISK_HISTORY,DRUGS_USES_OTHER,DRUGS_USES_OTHER,USES_OTHER_DRUGS_YES,YES
RISK_HISTORY,DRUGS_USES_OTHER,DRUGS_USES_OTHER,DRUGS_USES_OTHER_NO,NO
RISK_HISTORY,DRUGS_USES_OTHER,DRUGS_USES_OTHER,DRUGS_USES_OTHER_UNKNOWN,UNKNOWN
RISK_HISTORY,ANIMAL_CONTACT_PRIOR,ANIMAL_CNTCT_PRIOR,ANIMAL_CONTACT_PRIOR_YES,YES
RISK_HISTORY,ANIMAL_CONTACT_PRIOR,ANIMAL_CNTCT_PRIOR,ANIMAL_CONTACT_PRIOR_NO,NO
RISK_HISTORY,HANDLE_RAW_PORK,,HANDLE_RAW_PORK_YES,YES
RISK_HISTORY,HANDLE_RAW_PORK,,HANDLE_RAW_PORK_NO,NO
RISK_HISTORY,LIVE_ON_FARM,OLD_LIVE_ON_FARM,LIVE_ON_FARM_YES,YES
RISK_HISTORY,LIVE_ON_FARM,OLD_LIVE_ON_FARM,LIVE_ON_FARM_NO,NO
RISK_HISTORY,LIVE_ON_FARM,OLD_LIVE_ON_FARM,LIVE_ON_FARM_UNKNOWN,UNKNOWN
RISK_HISTORY,VISIT_FARM_PETTING_ZOO,OLD_VISIT_FARM_PETTING_ZOO,VISIT_FARM_PETTING_ZOO_YES,YES
RISK_HISTORY,VISIT_FARM_PETTING_ZOO,OLD_VISIT_FARM_PETTING_ZOO,VISIT_FARM_PETTING_ZOO_NO,NO
RISK_HISTORY,LIVING_AREA,LIVING_AREA,LIVING_AREA_RURAL,RURAL
RISK_HISTORY,LIVING_AREA,LIVING_AREA,LIVING_AREA_RESIDENTIAL,RESIDENTIAL
RISK_HISTORY,ANIMAL_CONTACT,ANIMAL_CNTCT,ANIMAL_CONTACT_YES,YES
RISK_HISTORY,ANIMAL_CONTACT,ANIMAL_CNTCT,ANIMAL_CONTACT_NO,NO
RISK_HISTORY,ANIMAL_CONTACT,ANIMAL_CNTCT,ANIMAL_CONTACT_UNKNOWN,UNKNOWN
RISK_HISTORY,LEGACY_ANIMAL_CONTACT_YES_REPTILE_FORM,,LEGACY_ANIMAL_CONTACT_YES_REPTILE_FORM_YES,YES
RISK_HISTORY,LEGACY_ANIMAL_CONTACT_YES_REPTILE_FORM,,LEGACY_ANIMAL_CONTACT_YES_REPTILE_FORM_NO,NO
RISK_HISTORY,LEGACY_ANIMAL_CONTACT_YES_REPTILE_FORM,,LEGACY_ANIMAL_CONTACT_YES_REPTILE_FORM_UNKNOWN,UNKNOWN
RISK_HISTORY,ANIMAL_LIVESTOCK,ANIMAL_LIVESTOCK,ANIMAL_LIVESTOCK_YES,YES
RISK_HISTORY,ANIMAL_LIVESTOCK,ANIMAL_LIVESTOCK,ANIMAL_LIVESTOCK_NO,NO
RISK_HISTORY,ANIMAL_LIVESTOCK,ANIMAL_LIVESTOCK,ANIMAL_LIVESTOCK_UNKNOWN,UNKNOWN
RISK_HISTORY,ANIMAL_PRODUCTS_UNTREATED,ANIMAL_PRODUCTS_UNTREATED,ANIMAL_PRODUCTS_UNTREATED_YES,YES
RISK_HISTORY,ANIMAL_PRODUCTS_UNTREATED,ANIMAL_PRODUCTS_UNTREATED,ANIMAL_PRODUCTS_UNTREATED_NO,NO
RISK_HISTORY,ANIMAL_PRODUCTS_UNTREATED,ANIMAL_PRODUCTS_UNTREATED,ANIMAL_PRODUCTS_UNTREATED_UNKNOWN,UNKNOWN
RISK_HISTORY,ANIMAL_SLAUGHTER_OR_CUT,ANIMAL_SLAUGHTER_OR_CUT,ANIMAL_SLAUGHTER_OR_CUT_YES,YES
RISK_HISTORY,ANIMAL_SLAUGHTER_OR_CUT,ANIMAL_SLAUGHTER_OR_CUT,ANIMAL_SLAUGHTER_OR_CUT_NO,NO
RISK_HISTORY,ANIMAL_SLAUGHTER_OR_CUT,ANIMAL_SLAUGHTER_OR_CUT,ANIMAL_SLAUGHTER_OR_CUT_UNKNOWN,UNKNOWN
RISK_HISTORY,ANIMAL_SUSPICIOUS_EXPOSURE,ANIMAL_SUSPICIOUS_EXPOSURE,ANIMAL_SUSPICIOUS_EXPOSURE_YES,YES
RISK_HISTORY,ANIMAL_SUSPICIOUS_EXPOSURE,ANIMAL_SUSPICIOUS_EXPOSURE,ANIMAL_SUSPICIOUS_EXPOSURE_NO,NO
RISK_HISTORY,ANIMAL_SUSPICIOUS_EXPOSURE,ANIMAL_SUSPICIOUS_EXPOSURE,ANIMAL_SUSPICIOUS_EXPOSURE_UNKNOWN,UNKNOWN
RISK_HISTORY,WORK_ON_FARM,WORK_ON_FARM,WORK_ON_FARM_YES,YES
RISK_HISTORY,WORK_ON_FARM,WORK_ON_FARM,WORK_ON_FARM_NO,NO
RISK_HISTORY,GARDENING_PRIOR,GARDENING_PRIOR,GARDENING_PRIOR_YES,YES
RISK_HISTORY,GARDENING_PRIOR,GARDENING_PRIOR,GARDENING_PRIOR_NO,NO
RISK_HISTORY,ANIMAL_MANURE_COMPOST,ANIMAL_MANURE_COMPOST,ANIMAL_MANURE_COMPOST_YES,YES
RISK_HISTORY,ANIMAL_MANURE_COMPOST,ANIMAL_MANURE_COMPOST,ANIMAL_MANURE_NO,NO
RISK_HISTORY,ANIMAL_MANURE_COMPOST,ANIMAL_MANURE_COMPOST,ANIMAL_MANURE_COMPOST_MAYBE,MAYBE
RISK_HISTORY,ANIMAL_MANURE_COMPOST,ANIMAL_MANURE_COMPOST,ANIMAL_MANURE_COMPOST_UNKNOWN,UNKNOWN
RISK_HISTORY,ANIMAL_EXPOSURE_PETS_HOME,,ANIMAL_EXPOSURE_PETS_HOME_YES,YES
RISK_HISTORY,ANIMAL_EXPOSURE_PETS_HOME,,ANIMAL_EXPOSURE_PETS_HOME_NO,NO
RISK_HISTORY,ANIMAL_EXPOSURE_PETS_HOME,,ANIMAL_EXPOSURE_PETS_HOME_UNKNOWN,UNKNOWN
RISK_HISTORY,EXPOSURE_FAMILY_DX,EXPOSURE_FAMILY_DX,EXPOSURE_FAMILY_DX_YES,YES
RISK_HISTORY,EXPOSURE_FAMILY_DX,EXPOSURE_FAMILY_DX,EXPOSURE_FAMILY_DX_NO,NO
RISK_HISTORY,EXPOSURE_FAMILY_DX,EXPOSURE_FAMILY_DX,EXPOSURE_FAMILY_DX_UNKNOWN,UNKNOWN
RISK_HISTORY,ANIMAL_EXPOSURE_HAVE_PETS,ANIMAL_EXPOSURE_HAVE_PETS,ANIMAL_EXPOSURE_HAVE_PETS_YES,YES
RISK_HISTORY,ANIMAL_EXPOSURE_HAVE_PETS,ANIMAL_EXPOSURE_HAVE_PETS,ANIMAL_EXPOSURE_HAVE_PETS_NO,NO
RISK_HISTORY,ANIMAL_EXPOSURE_HAVE_PETS,ANIMAL_EXPOSURE_HAVE_PETS,ANIMAL_EXPOSURE_HAVE_PETS_UNKNOWN,UNKNOWN
RISK_HISTORY,ANIMAL_EXPOSURE_DOGS_DX,ANIMAL_EXPOSURE_DOGS_DX,ANIMAL_EXPOSURE_DOGS_DX_YES,YES
RISK_HISTORY,ANIMAL_EXPOSURE_DOGS_DX,ANIMAL_EXPOSURE_DOGS_DX,ANIMAL_EXPOSURE_DOGS_DX_NO,NO
RISK_HISTORY,ANIMAL_EXPOSURE_DOGS_DX,ANIMAL_EXPOSURE_DOGS_DX,ANIMAL_EXPOSURE_DOGS_DX_UNKNOWN,UNKNOWN
RISK_HISTORY,ANIMAL_POSSIBLE_EXPOSURE,,ANIMAL_POSSIBLE_EXPOSURE_YES,YES
RISK_HISTORY,ANIMAL_POSSIBLE_EXPOSURE,,ANIMAL_POSSIBLE_EXPOSURE_NO,NO
RISK_HISTORY,ANIMAL_POSSIBLE_EXPOSURE,,ANIMAL_POSSIBLE_EXPOSURE_UNKNOWN,UNKNOWN
RISK_HISTORY,CONTACT_WITH_ANIMAL,,CONTACT_WITH_ANIMAL_1,1
RISK_HISTORY,CONTACT_WITH_ANIMAL,,CONTACT_WITH_ANIMAL_2,2
RISK_HISTORY,CONTACT_WITH_ANIMAL,,CONTACT_WITH_ANIMAL_7,7
RISK_HISTORY,CONTACT_WITH_ANIMAL,,CONTACT_WITH_ANIMAL_9,9
RISK_HISTORY,LIVE_WORK_VISIT_FARM,LIVE_WORK_VISIT_FARM,LIVE_WORK_VISIT_FARM_YES,YES
RISK_HISTORY,LIVE_WORK_VISIT_FARM,LIVE_WORK_VISIT_FARM,LIVE_WORK_VISIT_FARM_NO,NO
RISK_HISTORY,VISIT_OTHER_ANIMAL_VENUE,VISIT_OTHER_ANIMAL_VENUE,VISIT_OTHER_ANIMAL_VENUE_YES,YES
RISK_HISTORY,VISIT_OTHER_ANIMAL_VENUE,VISIT_OTHER_ANIMAL_VENUE,VISIT_OTHER_ANIMAL_VENUE_NO,NO
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_INTERNATIONAL,TRAVEL_PRIOR_ILL_INTERNATIONAL,TRAVEL_PRIOR_ILLNESS_INTERNATIONAL_YES,YES
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_INTERNATIONAL,TRAVEL_PRIOR_ILL_INTERNATIONAL,TRAVEL_PRIOR_ILLNESS_INTERNATIONAL_NO,NO
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_INTERNATIONAL,TRAVEL_PRIOR_ILL_INTERNATIONAL,TRAVEL_PRIOR_ILLNESS_INTERNATIONAL_UNKNOWN,UNKNOWN
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_INTERNATIONAL,TRAVEL_PRIOR_ILL_INTERNATIONAL,TRAVEL_PRIOR_ILLNESS_INTERNATIONAL_9,9
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS,TRAVEL_PRIOR_ILLNESS,TRAVEL_PRIOR_ILLNESS_YES,YES
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS,TRAVEL_PRIOR_ILLNESS,TRAVEL_PRIOR_ILLNESS_NO,NO
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS,TRAVEL_PRIOR_ILLNESS,TRAVEL_PRIOR_ILLNESS_UNKNOWN,UNKNOWN
RISK_HISTORY,AR_TRAVEL6MO,,AR_TRAVEL6MO_YES,YES
RISK_HISTORY,AR_TRAVEL6MO,,AR_TRAVEL6MO_NO,NO
RISK_HISTORY,AR_TRAVEL6MO,,AR_TRAVEL6MO_UNKNOWN,UNKNOWN
RISK_HISTORY,AR_HHTRAV6MO,,AR_HHTRAV6MO_YES,YES
RISK_HISTORY,AR_HHTRAV6MO,,AR_HHTRAV6MO_NO,NO
RISK_HISTORY,AR_HHTRAV6MO,,AR_HHTRAV6MO_UNKNOWN,UNKNOWN
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_EDUCATED,TRAVEL_PRIOR_ILLNESS_EDUCATED,TRAVEL_PRIOR_ILLNESS_EDUCATED_YES,YES
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_EDUCATED,TRAVEL_PRIOR_ILLNESS_EDUCATED,TRAVEL_PRIOR_ILLNESS_EDUCATED_NO,NO
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_EDUCATED,TRAVEL_PRIOR_ILLNESS_EDUCATED,TRAVEL_PRIOR_ILLNESS_EDUCATED_UNKNOWN,UNKNOWN
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON_RELATIVES,RELATIVES
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON_BUSINESS,BUSINESS
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON_TOURISM,TOURISM
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON_MILITARY,MILITARY
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON_OTHER,OTHER
RISK_HISTORY,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON,TRAVEL_PRIOR_ILLNESS_REASON_UNKNOWN,UNKNOWN
RISK_HISTORY,TRAVEL_OUT_OF_STATE,,TRAVEL_OUT_OF_STATE_YES,YES
RISK_HISTORY,TRAVEL_OUT_OF_STATE,,TRAVEL_OUT_OF_STATE_NO,NO
RISK_HISTORY,TRAVEL_OUT_OF_STATE,,TRAVEL_OUT_OF_STATE_UNKNOWN,UNKNOWN
RISK_HISTORY,TRAVEL_OUTSIDE_OF_COUNTY,TRAVEL_OUTSIDE_OF_COUNTY,TRAVEL_OUTSIDE_OF_COUNTY_YES,YES
RISK_HISTORY,TRAVEL_OUTSIDE_OF_COUNTY,TRAVEL_OUTSIDE_OF_COUNTY,TRAVEL_OUTSIDE_OF_COUNTY_NO,NO
RISK_HISTORY,TRAVEL_OUTSIDE_OF_COUNTY,TRAVEL_OUTSIDE_OF_COUNTY,TRAVEL_OUTSIDE_OF_COUNTY_UNKNOWN,UNKNOWN
RISK_HISTORY,RESIDENCE_LOCATION_ONSET,,RESIDENCE_LOCATION_ONSET_URBAN,URBAN
RISK_HISTORY,RESIDENCE_LOCATION_ONSET,,RESIDENCE_LOCATION_ONSET_SUBURBAN,SUBURBAN
RISK_HISTORY,RESIDENCE_LOCATION_ONSET,,RESIDENCE_LOCATION_ONSET_RURAL,RURAL
RISK_HISTORY,TRAVEL_INFECTIOUS,,TRAVEL_INFECTIOUS_YES,YES
RISK_HISTORY,TRAVEL_INFECTIOUS,,TRAVEL_INFECTIOUS_NO,NO
RISK_HISTORY,TRAVEL_INFECTIOUS,,TRAVEL_INFECTIOUS_UNKNOWN,UNKNOWN
RISK_HISTORY,HIDDEN_WORKPLACE_HCW,,HIDDEN_WORKPLACE_HCW_YES,YES
RISK_HISTORY,HIDDEN_WORKPLACE_HCW,,HIDDEN_WORKPLACE_HCW_NO,NO
RISK_HISTORY,SPORTS_ATTENDEE_REPORT,,SPORTS_ATTENDEE_REPORT_INTERVIEW,INTERVIEW
RISK_HISTORY,SPORTS_ATTENDEE_REPORT,,SPORTS_ATTENDEE_REPORT_INBOX,INBOX
RISK_HISTORY,SPORTS_ATTENDEE_REPORT,,SPORTS_ATTENDEE_REPORT_REDCAP,REDCAP
RISK_HISTORY,SPORTS_ATTENDEE_REPORT,,SPORTS_ATTENDEE_REPORT_ELR,ELR
RISK_HISTORY,SPORTS_ATTENDEE_REPORT,,SPORTS_ATTENDEE_REPORT_OTHER,OTHER
RISK_HISTORY,CORRECTIONS_INFECTIOUS_SHARE,,CORRECTIONS_INFECTIOUS_SHARE_YES,YES
RISK_HISTORY,CORRECTIONS_INFECTIOUS_SHARE,,CORRECTIONS_INFECTIOUS_SHARE_NO,NO
RISK_HISTORY,SOURCE_PRESUMED_SETTING,,SOURCE_PRESUMED_SETTING_DAYCARE,DAYCARE
RISK_HISTORY,SOURCE_PRESUMED_SETTING,,SOURCE_PRESUMED_SETTING_HOME,HOME
RISK_HISTORY,SOURCE_PRESUMED_SETTING,,SOURCE_PRESUMED_SETTING_SCHOOL,SCHOOL
RISK_HISTORY,SOURCE_PRESUMED_SETTING,,SOURCE_PRESUMED_SETTING_WORK,WORK
RISK_HISTORY,SOURCE_PRESUMED_SETTING,,SOURCE_PRESUMED_SETTING_OTHER,OTHER
RISK_HISTORY,SOURCE_FOR_CHILD_LT_1,,SOURCE_FOR_CHILD_LT_1_KNOWN,KNOWN
RISK_HISTORY,SOURCE_FOR_CHILD_LT_1,,SOURCE_FOR_CHILD_LT_1_PRESUMED_KNOWN,PRESUMED_KNOWN
RISK_HISTORY,SOURCE_FOR_CHILD_LT_1,,SOURCE_FOR_CHILD_LT_1_NOT_KNOWN,NOT_KNOWN
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_MOTHER,MOTHER
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_FATHER,FATHER
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_SISTER,SISTER
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_BROTHER,BROTHER
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_NEIGHBOR,NEIGHBOR
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_DAYCARE,DAYCARE
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_GRANDPARENT,GRANDPARENT
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_FRIEND,FRIEND
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_OTHER_RELATIVE,OTHER_RELATIVE
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_BABYSITTER_NON_DAYCARE,BABYSITTER_NON_DAYCARE
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_OTHER,OTHER
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_STEP_PARENT,STEP_PARENT
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_HUSBAND,HUSBAND
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_WIFE,WIFE
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_DAUGHTER,DAUGHTER
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_SON,SON
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_UNKNOWN,UNKNOWN
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_AUNT,AUNT
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_UNCLE,UNCLE
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_COUSIN,COUSIN
RISK_HISTORY,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1,,SOURCE_RELATIONSHIP_FOR_CHILD_LT_1_SIBLING,SIBLING
RISK_HISTORY,SOURCE_GENDER_FOR_CHILD_LT_1,,SOURCE_GENDER_FOR_CHILD_LT_1_FEMALE,FEMALE
RISK_HISTORY,SOURCE_GENDER_FOR_CHILD_LT_1,,SOURCE_GENDER_FOR_CHILD_LT_1_MALE,MALE
RISK_HISTORY,SOURCE_GENDER_FOR_CHILD_LT_1,,SOURCE_GENDER_FOR_CHILD_LT_1_UNKNOWN,UNKNOWN
RISK_HISTORY,SOURCE_AGE_UNIT_FOR_CHILD_LT_1,,SOURCE_AGE_UNIT_FOR_CHILD_LT_1_DAYS,DAYS
